,fecha,titulo,descripcion
11,"agosto 03, 2021",Guayaquil: ¡A retirar las motos se ha dicho!,La Policía recupera algunas motocicletas robadas durante operativos en las calles y llama a sus verdaderos proietarios a que vayan por ellas
12,"julio 27, 2021",¡Qué jodido es el barrio La Roldós!,"Los moradores de este sector del norte de Quito, han tenido que tomar precauciones. La Policía reconoce que es una zona conflictiva"
13,"julio 19, 2021",¡Emprendedores son el manjar de los pillos en Santa Rita!,La policía está tras la pista de una banda que se ha dedicado a asaltar los negocios recién inaugurados. Los dueños se van por la inseguridad.
14,"julio 15, 2021",Manta: dos peligrosos 'sacapintas' detenidos,"Ambos tienen una serie de detenciones anteriores por robos, asaltos a mano armada y otros delitos"
15,"julio 12, 2021","Se le acabó la 'fiesta' a Copete, presunto integrante de Los Lagartos",El sospechoso andaba haciendo de las suyas en una motocicleta reportada como Robada
16,"julio 10, 2021",‘Cayeron’ seis sujetos por presuntos robos en Guayaquil,"Los sospechosos fueron llevados a la Unidad Judicial de Flagrancia, del sur de la urbe. Al sitio también fueron trasladadas las evidencias que tenían."
17,"julio 06, 2021",Pescadores de ‘patrullaje’ por el mar,Irán con los marinos a zonas donde realizan sus faenas. Medida fue anunciada luego de una protesta por los constantes asaltos
18,"julio 05, 2021",¡‘Choros rapaces’ en el Centro Histórico!,Delincuentes aprovechan cuando el vehículo se detiene para arranchar las pertenencias de los pasajeros. La Policía destinó más uniformados.
19,"julio 04, 2021",Inseguridad: Denuncias por robos aumentaron frente al 2020,"De acuerdo a estadísticas presentadas por la Fiscalía, entre enero y mayo de 2021 se incrementó este tipo de delito en todas sus modalidades"
20,"julio 03, 2021",Santa Elena: Pescadores paralizarán actividades,"Los artesanos cerrarán el puerto de Santa Rosa, desde el lunes 5 de julio, por la inseguridad en que realizan sus faenas"
21,"junio 29, 2021",Pillos hicieron su 'agosto' en Portoviejo,Ladrones extorsionaron a una trabajadora de entidad bancaria. Lograron llevarse más de 170 mil dólares.
22,"junio 29, 2021",Guayaquil: Desarticulan a grupo delictivo que tenía prendas policiales,Los sospechosos habrían despojado de su dinero a una persona que salió de una agencia bancaria. Se les encontró armas de fuego.
23,"junio 29, 2021",Una oración por San Agustín... el parque,Sus alrededores son urinarios públicos y sitios frecuentados por drogadictos y asaltantes. Hasta el cura de la parroquia ha sido víctima de los pillos
24,"junio 26, 2021",Pescadores no soportan más robos en el mar,En el último ataque interceptaron ocho lanchas y a los propietarios se les llevaron catorce motores
25,"junio 21, 2021","Crisis carcelaria: ""Hay que incomunicarlos""","Los reos tendrían equipos que les permiten mantener contacto con el exterior, para organizar y ordenar robos, extorsiones y asesinatos."
26,"junio 17, 2021",Un atraco menos a los camaroneros,En el Golfo de Guayaquil se trunca el robo de 25.000 libras del crustáceo. El monto se valora en $ 80.000
27,"junio 16, 2021",Capturan a banda de asaltantes motorizados en Quito,La detención se realizó luego de que se difundieron videos en los que se apreciaba su accionar delictivo.
28,"junio 11, 2021","El parque Centenario, otra vez 'secuestrado' por la perdición","La emblemática plaza guayaquileña volvió a ser la 'mata’ de las drogas, robos y prostitución. Su recuperación atañe al Municipio dice la Policía"
29,"junio 11, 2021",Guayaquil: Delincuentes robaron y manosearon a pasajeros de un bus,Las víctimas relatan que en el transporte público iban más de 50 personas y que los pillos eran cuatro. La Policía detuvo a dos sospechosos.
30,"junio 08, 2021",Guayaquil: Hombre fue baleado afuera de un banco,La víctima salía de una entidad financiera de Urdesa. Los delincuentes pretendían robarle. Llegaron a bordo de una moto.
31,"junio 06, 2021",¡Videos delatan robos en la capital!,Los moradores de tres sectores de la ciudad enviaron las imágenes a la Policía para que investigara los delitos.
32,"junio 04, 2021",Pareja 'repartió' puñaladas a un taxista en Guayaquil,"El hecho ocurrió este viernes en el sector de la Prosperina, al noroeste de la ciudad."
33,"junio 03, 2021",Ladrones tienen de ‘pato’ a los abogados,Por varias ocasiones han ingresado a estudios jurídicos y les han robado hasta sus credenciales
34,"junio 02, 2021",Extorsionan a comerciantes y chulqueros de Babahoyo,Pavor por panfletos donde se exige dinero a cambio de seguridad o de lo contrario los amenazan con ser víctimas de robos
35,"mayo 30, 2021",Guayaquil: Andaban con revólver y llaves ‘bellas’,"Dos sujetos fueron detenidos en un vehículo similar al que la Policía tenía en la mira, tras algunos robos de autos en el norte porteño."
36,"mayo 25, 2021",Quito: En La Argelia se sienten acorralados por la inseguridad,"Intento de secuestro de niños y robos a los moradores, son el pan de cada día. Los vecinos ayudan a reparar los patrulleros."
37,"mayo 18, 2021",Señales de que te podrían 'meter mano' en Guayaquil,"Según los expertos, el uso de la defensa personal para evitar ser victimado tiene su pro y contra porque no contamos con el factor sorpresa del victimario"
38,"mayo 13, 2021",¡Pescadores transan con los piratas en el Golfo de Guayaquil!,Navegantes se quejan por los constantes robos y asaltos en la zona. Marinos piden a quines transiten por el sector que lo hagan por rutas seguras
39,"mayo 12, 2021",EE. UU.: Se disfrazó de 'hombre blanco' para cometer más de 30 robos,"Un afroamericano, en Los Ángeles, usaba una máscara realista y peluca para sus fechorías. Hoy está arrestado por robo y hurto mayor"
40,"mayo 08, 2021",¡Les ‘cacharon’ a los pillos por el celular!,Policía desarticuló una banda en el sur de Quito. Los detenidos estarían relacionados con otros robos de vehículos.
41,"mayo 07, 2021",Dos presos dirigían desde la 'cana' una banda delictiva,"La agrupación delincuencial cometía asaltos en restaurantes, negocios y buses. Otras siete personas se encargaban de dar los 'golpes'"
42,"mayo 06, 2021",¡Cinco delincuentes se fueron a 'canadá'!,"Cinco sujetos que se movilizaban con dos armas en Durán, quedaron tras las rejas. Se presume que iban a cometer un robo en un domicilio."
43,"mayo 03, 2021",En Pomasqui y San Antonio sufren por los 'choros',Moradores dicen que estas zonas se están convirtiendo en focos de inseguridad y los robos son más violentos.
44,"abril 17, 2021",Guayaquil: ¡Transeúntes caminan con 'paniqueo' por los pillos!,Transeúntes de la zona comercial de Guayaquil caminan asustados y viendo a todos lados por el centro de la ciudad
45,"abril 05, 2021",Extranjeros fueron arrestados en un taller de motos del sur de Guayaquil,La policía encontró a los sospechosos de receptación en el local donde había una motocicleta robada y otras tres sin documentos
46,"abril 04, 2021",Guayaquil: Asaltaban con arma de juguete,"Dos sujetos fueron detenidos tras el robo de teléfonos celulares a un grupo de personas, en el norte de la urbe porteña"
47,"abril 01, 2021",Conseguían plata para Los Choneros,Una banda se dedicaba al robo de vehículos en Quito como parte del financiamiento de esta organización narcodelictiva.
48,"marzo 31, 2021",Talleres irregulares de motos fueron clausurados,"Los operativos se den luego de varias denuncias por robos de motocicletas en el sector de Monte Sinaí, noroeste de Guayaquil."
49,"marzo 26, 2021",Robo de 50 'lucas' se le hizo 'agua' a un pillo,"Un sujeto pretendía asaltar a un ciudadano, quien había retirado dinero de una entidad bancaria en Urdesa, norte de Guayaquil"
50,"marzo 24, 2021",En Atucucho anuncian justicia por mano propia contra delincuentes,"Moradores están preocupados por la inseguridad en la zona. Plantean medidas drásticas, como ""quemar vivo"" a todo ladrón que agarren"
51,"marzo 20, 2021",En Quito: ¡El Placer tras las rejas!,"Los vecinos de este sector dicen que la apertura de un albergue habría incrementado la inseguridad. Hace poco, dos sujetos asaltaron una tienda."
52,"marzo 09, 2021",¡Pilas con el ladrón de la gorra en Cumbayá!,Víctimas de robos coinciden en que el sujeto llevaba un gorro blanco con una línea roja.
53,"marzo 06, 2021",La tragedia no lo deja vivir,Lo investigan por el fallecimiento del sospechoso de robo. Podría enfrentar una pena de hasta 10 años de prisión y cuenta que lo tiene atormentado.
54,"marzo 05, 2021",Fotitos del robo 'pa' el recuerdo' del Monumental,Ocurrió a las tres de la madrugada y todo quedó grabado en las cámaras del estadio.
55,"marzo 02, 2021",Mujer es arrestada después de que la policía encontró residuos de Cheetos en sus dientes,"Sharon Carr fue arrestada por un cargo de robo en primer grado después de que los residuos de Cheetos la vincularan con la escena de una invasión a una casa en Tulsa, Oklahoma (EEUU)."
56,"marzo 02, 2021",Quito: Hombre se hace pasar por ciclista para robar,Varias personas han sufrido robos con esta modalidad. El hombre les distrae con su supuesta experiencia en el ciclismo. Ocurrió en el Valle de Los Chillos
57,"marzo 01, 2021",¡Abrakadabra! Tres sujetos entran a las casas por arte de magia,"Al ver las fotos de los sospechosos, una vecina de San Antonio se animó a contar su historia"
58,"febrero 25, 2021",Quiso comprar sábanas y le ‘bajaron’ hasta el radio de la sala,Mujer fue víctima de un asalto. Escuchó un vehículo que ofrecía productos para el hogar y se acercó para ver. Dos sujetos la agredieron.
59,"febrero 24, 2021",La ‘dan duro’ al robo de tapas de alcantarilla en Quito,"Solo en enero, se reportaron más de 164 rejillas en la capital. La multa por estos actos es de 200 dólares."
60,"febrero 24, 2021",Detienen a supuesto pillastre en el centro de Guayaquil,"La Policía presume que sujeto, quien tenía un arma, habría cometido varios robos en le sector de Gómez Rendón y José Mascote"
61,"febrero 12, 2021","Policía allanó 'casa deshuesadero' y recuperó dos carros robados, en Guayaquil",Los vehículos estaban parqueados afuera de la vivienda de sus dueños cuando fueron sustraídos. No hay detenidos.
62,"febrero 10, 2021",Quito: ¡Se quedó sin vender su auto y sin celular!,Un joven fue víctima de robo en un semáforo de Quito. Le preguntaron si vendía su carro para distraerlo.​
63,"febrero 10, 2021","En Guayaquil, pillos cometían asaltos con una pistola de mentirita","La Policía aprehendió a cuatro sospechosos de robos en el norte de la ciudad. Además del arma de plástico, se les encontró tarjetas, dinero..."
64,"enero 19, 2021",¡Desnudan y le dan 'la del zorro' a joven por haber robado en Barranquilla!,Pasó en Colombia. Moradores se cansaron de que la Policía no haga nada ante la inseguridad e hicieron justicia con sus propias manos.
65,"enero 18, 2021",Avivatos pedían $ 2.000 para devolver cada auto que robaban en Quito,Se les terminó la fiesta a cinco 'choros' y a la vez extorsionadores. La Policía los aprehendió
66,"enero 15, 2021",Quito: ¡‘Pirañas’ con cuchillo!,Delincuentes con armas blancas meten miedo y atacan a las víctimas con saña.
67,"enero 12, 2021",Guayaquil: Los 'choros' aprovecharon Navidad y Fin de Año para robar domicilios,El 2020 se cerró con 6.571 denuncias por robo a casas a nivel nacional. En Guayaquil se citó constantemente a un Sportage negro con placas clonadas entre los protagonistas
68,"enero 11, 2021",En San Roque: “Hay más ladrones que usuarios”,Ciudadanos sienten que en los últimos meses ha habido un incremento de inseguridad y también de violencia. Una afectada cuenta cómo la atacaron.
69,"enero 08, 2021",Quito: 'Choros' huyen ‘soplados’ en La Argelia,"Según los vecinos, dos hombres recorren la zona. Estarían implicados en varios robos."
70,"diciembre 31, 2020",Policía capturó a más de 1.000 bandas en el país,"La institución registra una disminución de robos en este 2020. Sin embargo, los asesinatos aumentaron en este año"
71,"diciembre 18, 2020",Sospechan que ladrones tenían un 'soplón' en la compañía de seguridad que trabaja con banco asaltado,La policía capturó este viernes a los sospechosos del robo a agencia bancaria ocurrido el 26 de noviembre en un centro comercial de Guayaquil
72,"diciembre 11, 2020",Billete para devolver carros,Perjudicados aseguraron que los delincuentes los extorsionaban para devolverles sus vehículos. Policías los detuvieron con las manos en la 'masa'
73,"diciembre 07, 2020",¡Delincuencia imparable en Quito!,En una carnicería se defendieron con un ambientador y en una casa de cambios aún investigan cómo los pillos entraron a robar.
74,"diciembre 05, 2020","Quito, la 'carita del crimen'",Homicidios y robos se convirtieron en el ‘pan de cada día’ de los quiteños. Un comité de seguridad pretende luchar contra la delincuencia.
75,"diciembre 03, 2020",Dos detenidos por 'chorear' en un bus de Quito; una de las víctimas reconoció a uno de los pillos,Los sujetos estaría implicados en varios asaltos y robos en las unidades de transporte público de la capital
76,"diciembre 01, 2020",Autodefensa no es la 'cura' ante los robos,Uso ciudadano de armas entra en debate por inseguridad en Guayaquil
77,"diciembre 01, 2020",Se roban una moto y la 'tapiñan' con montes... igual la encontraron,"Los 'roba motos' operan también en Pimampiro, un cantón de Imbabura, donde se recuperó el vehículo. Los pillos aún no han sido hallados por la Policía"
78,"diciembre 01, 2020",En Durán temen que el 'choreo' llegue con la Aerovía,"Moradores de la abel Gilbert, en Durán están contentos con la Aerovía, pero temen que luego de la inauguración aumenten los robos"
79,"noviembre 30, 2020","La Kennedy, en una espiral delictiva",La pareja acusada de un intento de robo en una pollería salió en libertad tras un acuerdo con el dueño. Ahora la gente teme que el sujeto vuelva.
80,"noviembre 30, 2020",En Esmeraldas 'frenan' a tres ladrones de motocicletas,Las aurtoridades capturaron a los sospechosos cuando se sustraían uno de estos vehículos. En Santo Domingo de los Tsáchilas hubo otros 2 detenidos
81,"noviembre 28, 2020",Inseguridad en Guayaquil: “Vivimos en zozobra”,"En apenas 28 horas han ocurrido asesinatos, robos y hasta un secuestro en una zona residencial. 500 policías reforzarán la seguridad en Guayaquil"
82,"noviembre 26, 2020",En Quito los 'choros' se creen 'cocineros',Los ladrones usan cuchillos con mayor frecuencia durante los atracos para intimidar a las víctimas. La Policía dice que no hay incrementos en robos.
83,"noviembre 23, 2020",Para los pillos todo vale; uno intentó quitar a una mujer el regalo que llevaba a una matiné,"La Policía reportó que atrapó al sujeto y a otros 3 sospechosos que tenían armas de fuego, con las que cometían robos en distintos sitios de Guayaquil"
84,"noviembre 21, 2020",Implicado en robos en Quito hizo un 'tour' delictivo,El tipo que aparece junto a una mujer asaltando en una pizzería ha recorrido algunas provincias. La policía allanó una casa en el norte de la capital.
85,"noviembre 21, 2020",En diciembre serán juzgados sospechosos de robo en una finca,"Ayer, la Policía capturó a los cuatro supuestos implicados, en el kilómetro 30 de la vía a la costa"
86,"noviembre 20, 2020",Vecinos de La Floresta ‘paniqueados’ por tanto robo,"Además de los asaltos, los residentes son víctimas de hurtos durante las noches."
87,"noviembre 17, 2020",Robó una máquina y la ofertó en redes sociales ¡la falla!,Un sujeto que se había llevado una fusionadora de fibra óptica fue detenido porque el dueño de la máquina vio el aviso
88,"noviembre 16, 2020",Casi lo ajusticia el populacho por robarse un compresor en la ciudadela Los Rosales,"Al ser detenido el sospechoso del hurto, los moradores intentaron arrebatárselo a los policías, con el fin de darle un escarmiento"
89,"noviembre 11, 2020",Delincuentes los tienen de 'patos',"Son al menos dos ocasiones las que unos sujetos asaltan un cyber en Socio Vivienda 1, en el noroeste de Guayaquil. Las víctimas no denuncian."
90,"noviembre 10, 2020",En Dignidad de Dios detienen a tres 'angelitos' armados,La Policía aprehendió en esa cooperativa de Monte Sinaí a los sospechosos en posesión de armas y drogas. Otro sujeto fue detenido en la zona sur
91,"noviembre 06, 2020",Dos 'choros' extranjeros pelaron el diente ante las cámaras,"Dos sujetos que fueron aprehendidos luego de asaltar a una mujer en el sur de Quito, sonrieron al ser fotografiados en un cuartel policial"
92,"noviembre 06, 2020",Presos por robarse trastos de un parque de diversiones,La Policía aprehendió a tres sospechosos del robo perpetrado en un contenedor de una empresa de juegos
93,"octubre 30, 2020",¡Encadenan los vehículos por susto a los pillos!,Los delincuentes ‘pelan’ los vehículos en la madrugada. Los habitantes los amarran a las ventanas para que no se los lleven ‘en peso’.
94,"octubre 29, 2020",Peruano 'cayó' con más de 6 'lucas' en Guayaquil,"El extranjero es sospechoso de cometer varios robos en los exteriores de la zona bancaria de la ciudadela Alborada, en el norte porteño."
95,"octubre 17, 2020",Guayaquil: Supuesto pillo fue baleado tras intento de robo en el norte de la ciudad,"Un grupo de agentes estaba en un un local de comidas, ubicado en Urbanor, cuando un sujeto armado los sorprendió."
96,"octubre 15, 2020",¡Niño héroe! Con cinco años ataca a ladrones armados para que se vayan de su casa,El pequeño David le lanzó sus juguetes y pegó a los malhechores. Su objetivo era defender a su mamá y evitar el robo en su hogar. Mira el video
97,"octubre 13, 2020",¡En Oriente Quiteño 'pelan' a la gente con cuchillo o con pistola!,"Moradores de este barrio del sur de la ciudad protestaron por la inseguridad. Están hartos de los robos y violencia, especialmente en la vía principal"
98,"octubre 13, 2020",Una pareja de 'malosos' fue atrapada en Cumbayá,"El hombre tiene un tatuaje en la mano. La mujer es blanca y pecosa. Intentaron llevarse una computadora de un auto, distrayendo al conductor"
99,"octubre 06, 2020",¡'Peluqueada' con 'choreo'!,Dos asaltantes hicieron de las suyas en una barbería en el norte de Guayaquil. Uno de los delincuentes fingió ser cliente para robar
100,"septiembre 21, 2020",Vacían una tiendita y Cumbayá se intranquiliza más,"Según los moradores del barrio quiteño, los sospechosos rondaron por el sector horas antes en dos vehículos sin placas"
101,"septiembre 17, 2020",Se cansaron de los robos,"Pobladores de recintos de Los Ríos agarraron a dos sujetos, los golpearon y quemaron una motocicleta"
102,"septiembre 11, 2020",Cuatro sospechosos suman procesos judiciales,Los tenían vigilados por robos a locales comerciales y ahora les abrieron el decimoséptimo expediente por asociación ilícita
103,"septiembre 07, 2020",¡‘Fumadero’ y tinieblas!,"Desde las 18:00, los vecinos no se atreven ni a cruzar por el lugar. Dirigentes claman por ayuda para frenar la inseguridad en el barrio quiteño."
104,"septiembre 06, 2020",Delincuente casi mata a curita por robarle,El clérigo asegura que Dios lo ayudó para que no sea asesinado.
105,"septiembre 04, 2020","¿Ministra Romo, capturó a todos los niños?",La ministra María Paula Romo compartió una foto con la marca de agua de CAPTURADOS sobre la de los jóvenes en vez de hacerlo sobre los delincuentes.
106,"septiembre 03, 2020","¿Tienes un Chevrolet? Cuídalo más si vives en Sauces, Alborada o Guayacanes","La Policía detalla cuáles son los modelos y marcas de carros más vulnerables a robos, las horas, los días y los sectores. También da recomendaciones"
107,"septiembre 03, 2020",Cinco detenidos por robo en Guayaquil,"Los sospechosos sometieron a un hombre que salía a su trabajo, en Mucho Lote."
108,"agosto 26, 2020",Robo a personas: hay tantas modalidades que 'marean' hasta a la Policía,"Según la Policía, no se puede mantener un registro de la forma en la que se realiza cada uno de los atracos. Existen recomendaciones generales"
109,"agosto 19, 2020",¡Trepó como ‘Spiderman’ para robar en la Nueva Kennedy!,"Un sujeto subió la cerca de un domicilio para luego sustraer varios objetos, en la ciudadela Nueva Kennedy, en Guayaquil"
110,"agosto 13, 2020",¡Grabados en acción!,Temor por aumento de asaltos y robos en la península. En varios locales los pillos quedaron evidenciados en las cámaras de videovigilancia
111,"agosto 12, 2020","Chats comunitarios, un freno a la delincuencia","En estos espacios se reportan robos a personas, a viviendas, fiestas clandestinas, aglomeraciones y otras irregularidades que se dan en Quito"
112,"agosto 08, 2020",En dos golpes se llevaron $ 4.700,En Babahoyo y Montalvo se cometieron los dos asaltos a plena luz del día
113,"agosto 05, 2020",La China Chang y su banda cayeron 'rucos',Fueron sorprendidos durante la madrugada de hoy y estarían involucrados en múltiples robos a transeúntes de Milagro
114,"julio 29, 2020",Detienen a 3 presuntos cacos con 'truenos' y celulares en el suroeste y centro de Guayaquil,"En el suburbio y en el centro de Guayaquil, la Policía capturó a tres delincuentes involucrados en robos"
115,"julio 21, 2020",Ladrón hace ‘feria’ en tramo Babahoyo-Jujan,"En menos de dos días, un sujeto con las mismas características físicas ha despojado de sus pertenencias a pasajeros de buses"
116,"julio 08, 2020",‘Sacapintas’ en el ojo de la Policía,Dos sospechosos fueron capturados luego de presuntamente robar 5 mil dólares a una pareja
117,"julio 04, 2020",Con perfumes y electrodomésticos en la mano,Dos hombres fueron detenidos y son investigados por los robos cometidos en varias viviendas del balneario peninsular
118,"julio 02, 2020",Banda 'arrasaba' con todos los delitos en Manabí,"Policía desarticuló a la agrupación que presuntamente se dedicaba a robos, asaltos, secuestros y más"
119,"junio 20, 2020",En la Nueva Kennedy quieren estar cercados para evitar los robos,Moradores buscan poner puertas de ingreso en una de las intersecciones de la ciudadela. Piden más patrullajes de vigilancia
120,"junio 13, 2020",Vestidos de policías robaron en vivienda,Los individuos se habrían llevado 900 dólares y algunos teléfonos celulares. Ocurrió en un inmueble del norte de Guayaquil.
121,"octubre 16, 2019",Comerciantes afectados por saqueos en la Trinitaria,"Los dueños de los locales intentan levantarse, mediante préstamos banacarios, de los robos ocasionados el pasado 7 de octubre."
122,"octubre 10, 2019",¡En los barrios de Ambato se organizaron contra la delincuencia!,Los barrios hacen brigadas de patrullajes para evitar desmanes y robos en estos días de paralizaciones y continuarán de manera permanente.
123,"octubre 03, 2019",Bancos y comercios del centro de Guayaquil cierran por temor a saqueos,Los intentos de robos empezaron en locales del sector de la Bahía y se extendieron a los de la avenida 9 de Octubre y calles aledañas.
124,"septiembre 29, 2019",Editorial: La justicia por mano propia,En ciertos barrios donde se sufren los efectos de la acción delictiva se advierte que los que cometan robos o actos ilícitos en esos sectores resultan castigados severamente.
125,"septiembre 16, 2019",¡Autoridades recomiendan cambiar claves tras filtración de datos!,Michelena reconoció que para evitar afectaciones o robos del sistema nacional de información del gobierno anterior se presentará una ley de protección de datos.
126,"agosto 15, 2019",¡Identifican al ‘choro’ de las iglesias!,"El hombre ha delinquido en otras iglesias como la San Francisco, donde incluso, hay carteles donde se pide precaución a los feligreses ante los posible robos."
127,"julio 31, 2019","El norte de Guayaquil, el más afectado por robos","Un informe del Departamento de Análisis de Información del Delito de la Policía evidencia que en la Atarazana, Guayacanes, Sauces y Urdesa, el robo a personas ha aumentado con respecto al año pasado."
128,"julio 19, 2019",¡Nuevo atraco en La Casa de Papel 3!,La taquillera serie de Netflix toma por escenario América y Asia donde los protagonistas podrán realizar los mayores robos del mundo.
129,"julio 12, 2019",Robos a personas y negocios aumentaron en Guayaquil,"El martes pasado, delincuentes asaltaron una gasolinera ubicada en la vía La Aurora Pascuales y huyeron en un vehículo."
130,"mayo 26, 2019",Caricatura: Robos de vehículos,
131,"abril 27, 2019",Trabajadoras sexuales acusadas de microtráfico y robos en barrio ‘guayaco’,Los moradores tienen vídeos que sustentan sus quejas. Las aludidas dicen que no son todas. La policía asegura hacer requisas y patrullar esas calles.
132,"abril 13, 2019",Atleta peruano fue víctima de la delincuencia en Quito,"Hernán Henostroza sufrió dos robos, uno tras de otro, en la capital ecuatoriana."
133,"diciembre 21, 2018",Época de un mayor cuidado por robos,
134,"diciembre 12, 2018",Cuatro rutas peligrosas del transporte urbano en Guayaquil,La Trinitaria es uno de los puntos con mayor cantidad de robos en buses. La PJ elaboró un informe con líneas y sectores.
135,"diciembre 02, 2018",¡Avíspate en diciembre!,"A cuidarse, porque en esta época del año se incrementan los robos y hurtos."
136,"noviembre 28, 2018",Epidemia de robos y drogadicción juvenil,
137,"noviembre 20, 2018",Robos en semáforos de Guayaquil: qué hacer y cómo evitar que suceda,"Videos donde los conductores son amenazados con armas y bujías calientes para robarles son tendencia. La general de la comandancia 8, Tanya Varela, pide que se asienten las denuncias y hace estas recomendaciones."
138,"noviembre 17, 2018","Motos, robos y las tragedias de tránsito",
139,"noviembre 06, 2018",Editorial: Creciente audacia en asaltos y robos,"No hay duda que la delincuencia está cada vez más audaz y, por ende, más peligrosa."
140,"octubre 03, 2018",¡Utilizan a niños como escudos!,"La Fiscalía ha detectado un repunte en estos casos en el Puerto Principal. Los menores son empleados, sobre todo, en microtráfico de drogas, robos y hurtos."
141,"septiembre 27, 2018",Editorial: Sicariato y crimen siguen en ascenso,"Algo sucede en el país. Hoy la ciudadanía no puede circular libremente por las calles, pues ya no son solo los robos los que amenazan la vida de ellos."
142,"septiembre 20, 2018",Una campaña para evitar robos afuera de bancos,La iniciativa surge luego de que se dieran tres incidentes en las dos últimas semanas.
143,"septiembre 06, 2018",Robos en el correato serían de 36 mil millones de dólares,
144,"agosto 16, 2018",Operativo dejó cinco detenidos que estarían involucrados en robos a pescadores,"Los retenidos en la redada policial de la zona de La Sapera y Barraca, estarían acusados piratería, porte de armas de fuego, delitos contra la vida, entre otros delitos."
145,"agosto 13, 2018",Pescadores de Puerto Bolívar cierran con embarcaciones Estero Huayla,Los pescadores tienen dos quejas: la supuesta presencia de barcos bolicheros en la zona y los robos en el Archipiélagos de Jambelí.
146,"julio 20, 2018",¡Dos meses los siguieron hasta capturarlos!,Se detuvo desde el líder que maquinaba los robos y también la venta de los accesorios de vehículos en Ambato.
147,"julio 19, 2018",¡A una transacción del fraude!,"Las modalidades relacionadas con este tipo de robos están en aumento, según un reporte mundial."
148,"julio 17, 2018",Santa Clara se blinda contra la inseguridad,"Los comerciantes gestionaron la instalación de 16 cámaras de vídeo. Los robos, según los comerciantes, se registran dentro y fuera del centro de abastos."
149,"junio 26, 2018",¡Detenidos cuatro integrantes de una presunta banda de robo de accesorios!,Un posible comprador delató a la banda que operaba desde una mecánica de Pinllo. La policía encontró 115 equipos de vehículos de distintas marcas. Piden que las personas denuncien estos robos
150,"junio 20, 2018",Persecución de película dejó 4 detenidos,Los implicados fueron vinculados a robos a personas y domicilios. Entre las evidencias había cuchillos.
151,"junio 08, 2018",¡Ojo con los ‘sacapintas’!,A quienes se les dice sacapintas son a los delincuentes ocultos. Un fiscal explica que hay seis perfiles de atacantes en este tipo de robos. ¡Atento con ellos!
152,"mayo 30, 2018",Los ‘depredadores’ de Machala,"La banda de Camala sería la líder de los robos en alta mar, según fuente policial. Pescadores artesanales no denuncian por miedo. Capitanía confirma a EXTRA este delito."
153,"mayo 15, 2018",Editorial: Necesarios cambios en la economía estatal,"Correa dejó quebrado al país en un gobierno en el que abundaron los robos, los despilfarros, el faraonismo, pero hasta ahora la justicia ecuatoriana no le pide cuentas."
154,"abril 19, 2018",Presunta banda delictiva fue capturada en El Oro,"Robos a domicilio, asociación ilícita y unidades económicas son los cargos que deberán enfrentar seis personas que fueron retenidas la madrugada de este jueves 19 de abril, en los cantones de Santa Rosa y Portovelo, en la provincia de El Oro."
155,"abril 09, 2018",Las autoridades dicen que el ‘choreo’ ha bajado,Ese fue el mensaje que las autoridades del Ministerio del Interior y la Policía Nacional han enviado luego de revelar que los robos a personas presentaron una reducción del 12 %.
156,"febrero 09, 2018",Los robos motivan una paralización de los pescadores peninsulares,Los artesanos planean irse a la para durante el feriado de Carnaval.
