,fecha,titulo,descripcion
17,07/12/2020,316 zonas comerciales del país tendrán más patrullajes,"Las seguridades se refuerzan en diciembre. Los servicios de Inteligencia, investigación y policías urbanos tienen la orden de incrementar los patrullajes antidelincuenciales en las zonas comerciales."
18,03/12/2020,25 detenidos dejan los primeros operativos de seguridad en Guayaquil,"Los primeros operativos de control, por parte de los 500 policías que refuerzan la seguridad en Guayaquil, dejan como resultado 25 detenidos y seis armas de fuego incautadas. Así lo informó la subcomandante de la Policía Tannya Varela, el jueves 3 de diciembre del 2020."
19,26/11/2020,Operaciones antimafias se refuerzan por actos violentos en Ecuador,"La violencia no para. Entre la noche del miércoles 25 y la mañana de ayer 26 de noviembre del 2020, en Guayas se reportaron tres crímenes más."
20,24/11/2020,Video: Dos asaltos en el norte de Quito quedaron grabados por las cámaras,"A través de las imágenes captadas por las cámaras de seguridad se evidencian las reacciones de las víctimas. Levantan las manos al aire, se arrodillan o corren a toda prisa en busca de ayuda."
21,19/11/2020,Alerta por robos en el país; el ECU-911 recibió 58 285 reportes,"Los servicios de Inteligencia están desplegados en el país. La idea es identificar a las redes delictivas que están detrás de los asaltos y robos reportados en el ECU-911, en las oficinas judiciales o por medio de las redes sociales."
22,18/11/2020,"Las robos y asaltos armados ahora se difunden más en redes sociales, chats comunitarios o se comunican a través del ECU-911","Las restricciones de movilidad, la posibilidad de contagio de covid-19 y el cierre inicial de las oficinas fiscales impidieron que todas las víctimas de delitos denuncien los hechos formalmente."
23,10/11/2020,Cuatro asaltos violentos se registran en cámaras de video en Quito,"Las cámaras instaladas en las afueras de viviendas y negocios han registrado robos y asaltos que se han producido en diferentes barrios de Quito en lo que va de este mes. Hoy, martes 10 de noviembre del 2020, esos videos se han difundido de forma masiva en las redes sociales e Internet."
24,04/11/2020,Militares ejecutan operativos en las calles de Guayaquil; quieren evitar el incremento de delitos,"Los militares salieron a las calles de Guayaquil este miércoles, 4 de noviembre de 2020. El Comando Conjunto de las Fuerzas Armadas informó que los uniformados realizarán operativos de control con la Policía Nacional. La idea es evitar el incremento de actos delictivos en la ciudad."
25,29/10/2020,‘No sabemos qué hacen con tantas bicicletas’ dicen ciclistas en plantón por asaltos en Quito,"Los ciclistas, víctimas de asaltos en Quito, realizaron un plantón el jueves 29 de octubre del 2020, para pedir medidas de seguridad en la ciudad, ante los constantes ataques violentos que han sufrido. Los participantes se dirigieron a la Comandancia de la Policía para entregar una carta a la ministra de Gobierno, María Paula Romo."
26,29/10/2020,Ciclistas piden mayor control y protección en Quito; entregaron un documento a la ministra Romo,Los tres casos de asaltos violentos a ciclistas registrados en los últimos días encendieron las alarmas y sobre todo la indignación de la ciudadanía.
27,17/10/2020,"Vecinos de la avenida República de El Salvador convocaron a un cacerolazo por la inseguridad, en el norte de Quito","Entre los moradores y dueños de negocios ubicados a lo largo de la avenida República de El Salvador, en el norte de Quito, hay miedo e incertidumbre. Aseguran que robos y asaltos se reportan allí todos los días a cualquier hora."
28,15/10/2020,Los robos de autopartes en aumento; 3 694 denuncias a escala nacional en primer trimestre del 2020,"Las bodegas de la Policía Judicial en Quito están repletas de radios, espejos, limpiaparabrisas, baterías, llantas y cerebros de vehículos."
29,09/10/2020,Policía intercepta y detiene a cuatro hombres señalados por asaltos en parroquia de Quito,"Agentes de la Policía identificaron y detuvieron a cuatro hombres que habrían asaltado a personas en la parroquia de Yaruquí, al nororiente de Quito. Los sospechosos fueron aprehendidos tras una persecución policial."
30,02/10/2020,"Alarmas comunitarias se instalaron en el barrio La Castellana, en el norte de Quito","Un sistema de alarmas comunitarias se inauguró este viernes 2 de octubre del 2020, en el barrio La Castellana ubicado en las avenidas Juan Molineros y 6 de Diciembre (norte). Se lo hizo durante un evento realizado con las autoridades de la Secretaría de Seguridad del Municipio, el Cuerpo de Bomberos de Quito, los dirigentes barriales y moradores del sector."
31,01/10/2020,Banda delictiva asaltaba a transeúntes en el norte de Quito; se movilizaban en un carro amarillo,"Dos hombres fueron detenidos, a las 13:00 de ayer, 30 de septiembre del 2020, en las calles Los Pinos y N-78 del barrio Colinas del Norte, norte de Quito. Ellos son investigados por el asalto perpetrado en contra de dos mujeres."
32,23/08/2020,Declaratoria de ‘emergencia’ piden los vecinos y dueños de locales del Centro Histórico por la inseguridad,"La inseguridad preocupa a los vecinos y dueños de locales comerciales en el Centro Histórico de Quito, una de las parroquias más afectadas por el incremento de casos de covid-19. Los últimos hechos que causaron conmoción fueron los asesinatos reportados entre el 14 y 18 de agosto del 2020."
33,19/08/2020,Asaltos a panaderías en Quito fueron registrados en videos,"Datos proporcionados por la Policía Nacional indican que, desde enero hasta julio del 2020, hubo 6 035 delitos en Quito, lo cual representa una baja del 31% con relación a los registros del mismo período del año pasado: 8786."
34,03/08/2020,Moradores de las calles Mejía y Cuenca están atemorizados por la delincuencia en el Centro Histórico de Quito,"Los residentes y comerciantes de las calles Mejía y Cuenca del Centro Histórico de Quito viven en zozobra por los asaltos y robos a los locales comerciales. La mañana del lunes 3 de agosto del 2020, este Diario recorrió esa zona y la gente coincidió en que la inseguridad se ha incrementado desde que comenzó la emergencia sanitaria del covid-19."
35,23/07/2020,Cámaras de reconocimiento facial identifican a 45 personas que han incurrido en delitos en Quito,"En las 16 pantallas del sistema ‘videowall’ se observa el movimiento de la gente en 49 puntos estratégicos del Centro Histórico de Quito como el corredor turístico El Panecillo y La Marín. El monitoreo se hace desde el cuartel del Cuerpo de Agentes Metropolitanos de Puengasí con la finalidad de supervisar el espacio público, prevenir aglomeraciones durante la actual emergencia sanitaria del covid-19 y vigilar las zonas con problemas de inseguridad."
36,15/07/2020,"En el sur y centro de Quito hay más robos, según datos de la Policía","Los patrullajes son constantes. Policías recorren los parques, plazas y calles en Quito para prevenir delitos durante la emergencia sanitaria por el covid-19. Cerca de 5 300 agentes está a cargo de la seguridad en la ciudad y a cargo de los controles por el covid-19."
37,10/07/2020,"Moradores de Ponceano Alto, en el norte de Quito, denuncian robos y asaltos y piden mayor seguridad","Lenin López no imaginó la sorpresa que le esperaba la mañana del sábado 4 de julio de 2020 cuando se dispuso a revisar su vehículo Toyota Corolla. La ventana trasera del automóvil estaba rota y el motor no arrancaba, pues había sido desmantelado durante la noche. Los moradores manifiestan que ésta no es la primera ocasión en la que ocurren este tipo de incidentes en el sector de Ponceano Alto, en el norte de Quito."
38,08/07/2020,La Policía detuvo a cuatro hombres tras una persecución en el norte de Quito,"Cuatro hombres fueron detenidos a las 05:40 de este miércoles 8 de julio del 2020 en la intersección de las avenidas Tomás de Berlanga y Amazonas, en el norte de Quito. Según la Policía Nacional, los individuos se dedicaban a asaltar transeúntes en los sectores de La Kennedy, La Dammer, Baker y Jipijapa. Utilizaban cuchillos para intimidar a sus víctimas."
39,06/07/2020,Falsos agentes de la Dinased ingresan a casa con control remoto homologado,"Cuatros hombres que vestían casacas verde de la Dirección Nacional de Delitos contra la Vida, Muertes Violentas, Desapariciones, Extorsión y Secuestro (Dinased) de la Policía de Ecuador incursionaron en una vivienda y sorprendieron a una familia en Cuenca, sur de Ecuador."
40,30/06/2020,Los reportes de robos y asaltos a personas y a casas aumentan en Quito,Los robos quedan grabados en videos. En unas imágenes se ve cómo los asaltantes ingresan en las noches a las casas y se llevan las pertenencias. En otras se ven a grupos que atacan a personas en las vías.
41,25/06/2020,Camiones distribuidores de gas son blanco de asaltos en Quito,"Los comerciantes de gas en Quito han identificado a una banda delictiva que se dedica a asaltar de forma agresiva a los camiones repartidores de cilindros. La mañana de hoy, jueves 25 de junio del 2020, este Diario visitó distribuidoras y dialogó con los choferes de esos vehículos."
42,25/06/2020,"Los robos y asaltos atemorizan a los vecinos de la González Suárez, en Quito","Los moradores del barrio residencial González Suárez, ubicado en el norte de Quito, denuncian que los robos y atracos se reportan todos los días en las calles y edificios de ese sector, el cual se caracteriza por sus grandes edificios, viviendas lujosas y oficinas de todo tipo de empresas."
43,11/05/2020,"‘La mayoría de muertes violentas en Quito se produce por riñas’, durante la emergencia sanitaria","El jefe de la Policía de Quito, general Fausto Salinas, analiza el comportamiento de los delitos durante la emergencia sanitaria ante la propagación del covid-19."
44,09/05/2020,"211 planteles del país, asaltados en la emergencia sanitaria","Computadoras, focos, escritorios, sillas y hasta inodoros. Todo ha sido sustraído de escuelas y colegios públicos. El Ministerio de Educación detalla que 211 planteles que funcionan en el país han sido asaltados en la emergencia por el covid-19."
45,06/05/2020,En Quito se reportan robos violentos durante el día y en pleno espacio público,La forma de perpetrar los asaltos se repite. Los sospechosos se mueven en grupos por las calles de Quito hasta encontrar a las posibles víctimas. Los robos duran menos de un minuto y son violentos.
46,26/04/2020,Asaltantes se ‘fondean’ con camiones de alimentos,"Lo que constituye un gigante problema, la pandemia del coronavirus y el confinamiento, ha dado pie a robos."
47,25/04/2020,"Camiones de abastecimiento son asaltados en carreteras, gasolineras, ingreso a los puertos y mercados","Las alertas llegan a diario al celular de William Aguilar. A través de un chat grupal, este directivo de la empresa Transimap SA recibe reportes de cómo sus compañeros del transporte pesado son asaltados mientras se movilizan por las carreteras. El miércoles conoció de un robo que se produjo en una estación de servicio que funcionaba entre Buena Fe y Quevedo, en Los Ríos."
48,16/04/2020,"Podcast: Entérese con EL COMERCIO, 17 de abril del 2020","Manténgase informado con el podcast: Entérese con EL COMERCIO. A continuación, los temas de este viernes 17 de abril del 2020."
49,16/04/2020,Transportistas denuncian que son víctimas de asaltos en las vías mientras trasladan productos de primera necesidad en la cuarentena,La Federación Nacional de Transporte Pesado del Ecuador (Fenatrape) denunció que los vehículos pesados que trasladan productos de primera necesidad son víctimas de la inseguridad en las carreteras del país. Lo hizo a través de un comunicado difundido el miércoles 15 de abril del 2020.
50,17/02/2020,Vecinos de Sangolquí piden más seguridad,"Las cinco carteras se encontraban sobre el césped, junto a la acera, en las calles A y Riofrío, de la Cooperativa 31 de Mayo de Sangolquí, cantón Rumiñahui. Los peatones que transitan a diario por esa zona comentaban, asustados, que los robos y asaltos ocurren con recurrencia en esa vía."
51,07/02/2020,Mega operativo de control de motocicletas se despliega en Quito,"Seis operativos de control de motocicletas se desplegaron de forma simultánea en seis puntos de Quito. Así lo indicó la mañana de este viernes 7 de febrero del 2020, el director de la Agencia Metropolitana de Tránsito (AMT), Juan Manuel Aguirre."
52,03/02/2020,"Los asaltos y robos violentos en el sector de La Carolina, norte de Quito, alarman a la comunidad","Los comerciantes, vecinos y oficinistas de las avenidas Amazonas y Naciones Unidas, en el norte de Quito, siguen consternados por el asesinato de Mariana, de 68 años. El sábado 1 de febrero del 2020, la ciudadana recibió dos disparos tras resistirse a un asalto en ese concurrido sector de la urbe."
53,01/01/2020,La inseguridad va en aumento en El Panecillo,"Los papeles de tamaño A4 fueron pegados en las fachadas de las casas ubicadas en el sector de La Playa de El Panecillo, en el Centro Histórico de Quito. “Barrio unido, no se arriesgue. Ladrón cogido será linchado”, es el mensaje de advertencia que resalta con letras negras."
54,23/12/2019,Asaltantes que se activan en épocas de Navidad son rastreados,"La alerta llegó a través de redes sociales. Vecinos de barrios como Chillogallo, en el sur de Quito, hablan de bandas delictivas con hasta 20 integrantes que roban a conductores. Los sospechosos atacan con violencia y arranchan las compras y otros objetos de valor. Lo hacen en cuestión de minutos y para escapar corren en el sentido contrario al tránsito."
55,09/12/2019,"Policía dice que reforzó la seguridad en el centro y otros sectores de Ambato, tras el asalto a una joyería","La Fiscalía y la Policía Nacional buscan identificar a los tres hombres que asaltaron una joyería en el centro de la ciudad de Ambato, en la provincia de Tungurahua. El caso se registró a las 19:10 del jueves 5 de diciembre del 2019."
56,07/12/2019,Alerta por la extrema violencia en asaltos,"En la pequeña tienda aún hay tensión. Tres meses después de que fueran asaltados, sus dueños recuerdan lo ocurrido la noche del 22 de septiembre del 2019, cuando dos personas armadas ingresaron dando gritos y se llevaron USD 5 000."
57,14/11/2019,"En video se registró la pelea de dos hombres armados con cuchillos en San Diego, en el centro de Quito","Los moradores del tradicional barrio de San Diego, en el centro de Quito, están consternados por la inseguridad. Aseguran que los robos y asaltos se dan a cualquier hora del día y las peleas con cuchillos de extranjeros causan temor entre la gente."
58,28/10/2019,"Robo de casas preocupa a vecinos de La Magdalena, al sur de Quito","Los vecinos de La Magdalena, al sur de Quito, están preocupados por los robos a casas que han ocurrido en este barrio. El pasado miércoles 23 de octubre del 2019 personas desconocidas ingresaron a un domicilio ubicado en las calles Rafael Grau e Ignacio Canelos."
59,21/10/2019,"Marcha de antorchas por la inseguridad se realizará este lunes 21 de octubre en Turubamba, sur de Quito","Los moradores de la ciudadela Turubamba, en el sur de Quito, realizarán una marcha en contra de la inseguridad a las 19:00 de este lunes 21 de octubre del 2019. Aseguran que los asaltos y robos se presentan a cualquier hora del día."
60,09/10/2019,Los vecinos de Calderón deciden cuidarse para evitar saqueos o asaltos,"Los saqueos y ataques vandálicos registrados en algunas ciudades del Ecuador desde el jueves 3 de octubre del 2019 han puesto en alerta a los vecinos de Calderón, en el norte de Quito"
61,09/10/2019,Los barrios y las parroquias de Ambato afectados por la delincuencia,"Asaltos y robos se registraron en los barrios y parroquias de Ambato la noche del martes 8 y madrugada de hoy, miércoles 9 de octubre del 2019. La desesperación y el pánico se apoderaron de los vecinos de Huachi Grande, Huachi Chico, Santa Rosa, Ficoa, American Park, Picaihua, Izamba, Cunchibamba, Nueva Ambato, La Universal que solicitaron el apoyo a la Policía Nacional."
62,04/10/2019,Vecinos blindan sus viviendas ante asaltos,"Dos personas irrumpieron en la casa de David Lusiña en el barrio de La Santiago, en el sur de Quito, y se llevaron dinero, joyas y una consola de Play Station. Él cree que los sospechosos treparon por la cerca metálica, forzaron la seguridad de la puerta interna y se llevaron lo primero que vieron."
63,29/09/2019,Nuevas alertas sobre la seguridad,La seguridad es uno de los temas que ocupan la conversación de los ecuatorianos. Las modalidades de los delitos hacen que los ciudadanos se sientan en la indefensión.
64,29/09/2019,Sospechosos extorsionaban por redes sociales a víctimas de asaltos para devolver las pertenencias en Guayaquil,"Dos hombres son investigados por la Policía Nacional, como sospechosos de los asaltos registrados en el Distrito 9 de Octubre, en Guayaquil."
65,27/09/2019,El 67% de asaltos en buses se comete con pistolas y cuchillos,Carmen no pudo gritar. Solo pidió que no le hicieran daño. Así reaccionó cuando un hombre le robó el celular y la billetera en un bus urbano. El hecho ocurrió en febrero pasado.
66,27/09/2019,Asaltos en el mar agobian a los pescadores de cinco provincias,"Los asaltos que enfrentan los pescadores en el mar mantienen en crisis a este sector. Los artesanos ven con impotencia cómo en cada robo pierden sus lanchas, motores, artes de pesca y la producción. Y también sus vidas, pues 33 de ellos murieron durante los atracos cometidos por piratas en estos últimos ocho años."
67,27/09/2019,"Cinco buses de la cooperativa Latina, de Quito, fueron asaltados en 15 días","Los dirigentes, choferes, ayudantes y azafatas de la cooperativa de transporte Latina viven con miedo porque, en los últimos 15 días, cinco unidades han sido asaltadas por bandas delictivas. La mañana de hoy, viernes 27 de septiembre del 2019, uno de sus dirigentes indicó que dos buses fueron atracados en el sector de La Floresta - Vicentina y tres en el sur, a pocas cuadras de llegar a su última parada en el sector de la Martha Bucaram de Roldós."
68,22/09/2019,"Cámaras de video registran asalto en un local de La Floresta, centro-norte de Quito","Un asalto a mano armada se registró en una tienda del barrio La Floresta, en el centro-norte de Quito. El hecho se produjo a las 19:25 del miércoles 18 de septiembre del 2019 y todo quedó documentado en una grabación de video."
69,20/09/2019,"Tres hechos delictivos se reportaron en un solo día en el barrio Granda Centeno, en el norte de Quito","Las dos jóvenes de 19 años que fueron víctimas de un asalto en las calles Francisco Cruz y José de Villalengua del barrio Granda Centeno, en el norte de Quito, se recuperan psicológicamente del asalto del que fueron víctimas. En su trabajo les dieron cuatro días de permiso para que se tomen un descanso."
70,19/09/2019,La Policía investiga perfil de hombres que asaltaron a dos estudiantes en el barrio Granda Centeno de Quito,"La Policía Nacional sigue la pista de los dos hombres que asaltaron a mano armada a dos estudiantes mujeres, a las 07:20 del miércoles 18 de septiembre del 2019, en las calles Francisco Cruz Miranda y José de Villalengua, en el barrio Granda Centeno, norte de Quito."
71,16/09/2019,Vecinos de Carapungo realizan un plantón; están cansados de los asaltos frecuentes,"La mañana de este lunes, 16 de septiembre del 2019, vecinos de Carapungo, en el norte de Quito, realizaron un plantón para exigir más seguridad a las autoridades de Gobierno y del Municipio. Con carteles y gritos dijeron que están cansados de los robos y asaltos."
72,15/09/2019,"Atraparon a los presuntos responsables de un robo con muerte en un matrimonio en la Ecuatoriana, sur de Quito","En horas de la tarde de este domingo 15 de septiembre del 2019, según un reporte policial, se conoció que se identificó al vehículo tipo taxi Chevrolet Aveo, en el cual se movilizaron los presuntos participantes del robo registrado durante una recepción de un matrimonio en el sur de Quito."
73,08/09/2019,"Más brigadas nocturnas, por la inseguridad","Cuadrillas de 15 o 20 vecinos recorren las calles de los barrios para protegerse de la delincuencia, por las noches. Llevan palos y piedras, también pegan carteles con mensajes disuasivos en los que advierten que si un ladrón es atrapado, la gente hará justicia por su cuenta."
74,19/08/2019,Pescadores y cangrejeros reclaman seguridad en sus faenas,"Los pescadores artesanales del puerto de Santa Rosa, en la provincia de Santa Elena, reclaman seguridad. Este lunes 19 de agosto del 2019 decenas de personas realizaron una marcha para protestar por inseguridad en el mar y pidieron la declaratoria de emergencia del sector."
75,30/07/2019,"Los asaltos a personas se incrementaron en el primer semestre de este 2019, en Quito","En el primer semestre de este 2019, los asaltos a personas se incrementaron en un 2,32% en Quito. Así lo indica el último reporte del Ministerio del Interior."
76,25/07/2019,Deportistas y transeúntes del parque La Carolina están alarmados por los robos y el expendio de droga,"En los alrededores y al interior del parque La Carolina, ubicado en el norte de Quito, deportistas y transeúntes están preocupados por los constantes robos, asaltos y la venta de sustancias ilícitas que se realiza en el sector."
77,30/05/2019,Asaltos atemorizan a excursionistas que suben al cerro Ungüí; víctimas se quejan por poco apoyo de la Policía,"Han pasado tres meses, pero Aníbal M. (nombre protegido) todavía no olvida el asalto que vivió junto a su familia en uno de los senderos del cerro Ungüí, ubicado en el sur de Quito. Aún recuerda los rostros de los cuatro asaltantes que los abordaron con armas de fuego y cuchillos."
78,28/05/2019,Agentes detienen a banda de falsos policías que fue grabada cuando asaltaba en Quito,"La Policía Nacional informó este martes 28 de mayo del 2019 sobre la detención de cinco personas que serían parte de una banda de asaltantes que robaba a personas, locales comerciales, domicilios y accesorios de vehículos en Quito. Los sospechosos usaban el uniforme de policías para perpetrar los ataques armados."
79,24/05/2019,Los robos a personas subieron en el Centro de Quito,"Los robos a personas en el Circuito Panecillo, en el Centro Histórico de Quito, se incrementaron en los primeros cinco meses del 2019, según las estadísticas de la Policía Nacional. Desde el 1 de enero hasta el 11 de mayo se reportaron 63 casos, mientras que en el mismo período del año pasado fueron 54."
80,24/05/2019,Mayoría de crímenes se perpetra con armas; FF.AA. hacen controles,Los videos se difunden a diario. Tiendas asaltadas. Personas agredidas por delincuentes. Robos masivos en buses. Transeúntes intimidados. En todos los casos aparecen personas armadas con pistolas.
81,21/05/2019,Dos locales de una conocida cadena de comidas fueron asaltados en Quito,"El operativo se desplegó a las 21:00 del sábado 18 de mayo del 2019 en las calles Santa María y Diego de Almagro, en el norte de Quito, para apresar a dos supuestos integrantes de una banda delictiva que se dedica a robar locales comerciales con armas de fuego. La Policía Nacional los investiga por el asalto a dos sucursales de una conocida cadena de comidas en el centro y sur de la capital."
82,18/05/2019,Capturan a hombre de 42 años por crímenes de estudiantes universitarias que conmocionaron a Latacunga,"El cadáver de Bertha Estefanía Chicaiza, reportada como desaparecida el 18 de diciembre del 2018, fue encontrado el 4 de enero del 2019. El cuerpo de Yesenia Estefanía Reinoso, desaparecida el viernes 29 de marzo, fue hallado el 30 de marzo en el mismo sector, un bosque cerca de la comunidad San Marcos Chico, parroquia de Latacunga, en la Sierra de Ecuador."
83,10/05/2019,En 16 sitios de alto tráfico hay más robos a los conductores en Quito,"Las historias se repiten en el norte, centro y sur de Quito. La Policía ha identificado 16 puntos de la capital, en donde ocurren, con mayor frecuencia, asaltos a personas dentro de sus vehículos. Los policías hablan de una ola de ataques a conductores y que ahora estos hechos se producen con más violencia."
84,09/05/2019,Banda delictiva utilizaba motos de alto cilindraje para asaltar locales y estaciones de servicio en Quito,"Robo a personas, asaltos a gasolineras, entidades financieras y locales comerciales. Atracos a clientes de bancos que retiraban grandes cantidades de dinero (sacapintas). Esas eran las actividades delictivas a las que, asegura la Policía, se dedicaban un grupo de personas que fueron detenida la madrugada de ayer, 8 de mayo del 2019, en Quito durante el operativo Avalancha 225."
85,29/04/2019,Un sospechoso de asaltar en moto en Carcelén fue detenido; los vecinos están preocupados por ola de robos en Quito,"El video se viralizó durante el último fin de semana en las redes sociales. En las imágenes se observa a dos individuos que se movilizan en una motocicleta blanca y asaltan a una mujer en Carcelén, barrio ubicado en el extremo norte de Quito."
86,25/04/2019,Los robos y asaltos atemorizan a los transeúntes en el Parque El Ejido,"Un operativo de seguridad se desplegó a las 14:00 de este jueves 25 de abril del 2019 en el parque El Ejido, en el centro de Quito. El objetivo es prevenir asaltos, robos y la comercialización de droga en las inmediaciones del sector."
87,24/04/2019,Víctor Aráus: ‘Fuimos víctimas de una ola de asaltos y de ataques’,"¿Por qué Quito llegó a los niveles de violencia reportados en los últimos días? Todos los hechos que han causado conmoción en la ciudad nos han llamado mucho la atención en la Policía. Efectivamente, hay casos de personas que son víctimas de asaltos, de robos, pero actuamos apenas conocemos la noticia a través de redes sociales u otros medios. Ya no es necesario tener una denuncia o una delegación de la Fiscalía."
88,23/04/2019,"Presunta banda de sacapintas operaba en inmediaciones de entidad bancaria, en Quito","Una presunta banda de sacapintas (asaltos a clientes de bancos) fue detenida por la Policía Nacional ayer, lunes 22 de abril del 2019 en Quito. Cinco personas fueron apresadas durante el operativo denominado 'Avalancha 193'."
89,16/04/2019,Asaltos con alta violencia preocupan en Quito; el robo de motos se incrementó,"Los robos a personas aumentaron en la capital de Ecuador en enero y febrero de este 2019, en comparación con el mismo período del 2018, según datos del Ministerio del Interior. En lo que va de abril se han hecho públicos en el Distrito Metropolitano de Quito casos de robos y asaltos con alta violencia contra transeúntes y conductores de vehículos."
90,12/04/2019,Atleta de montaña fue víctima de dos asaltos el mismo día en Quito,"Hernán Henostroza es un corredor peruano de carrera de montaña (trail running), quien llegó a Quito el viernes 5 de abril del 2019 para entrenar junto a sus colegas ecuatorianos. Su objetivo era participar en la carrera 'Petzl Ultra Trail', de 50 kilómetros, que se realizará este fin de semana en Baños, provincia del Tungurahua, en la Sierra centro del Ecuador."
91,06/04/2019,"‘Un hombre de acero’, que no ve y tiene 16 tornillos en su pierna","La depresión no tiene cabida en su vida. Es tan extensa su agenda diaria, que quien lo mira ni cuenta se da que Pablo no puede ver. “La ceguera es una limitación, no una discapacidad”, dice el triatleta, de 33 años, para quien la vida es un reto a tiempo completo."
